domain,pipeline_status,shopify_score,india_score,category,tagline_or_description,state,logo_url,emails,phones,socials,shopify_evidence,india_evidence,auto_shopify_check,auto_india_check,auto_logo_check,auto_state_check,auto_contacts_check,auto_socials_check,auto_audit_confidence,auto_audit_notes,manual_shopify_correct,manual_india_correct,manual_logo_correct,manual_state_correct,manual_contacts_correct,manual_notes,selection_reason
https://ladyzonestore.com,ACCEPTED,12,12,Jewellery,"German silver, oxidised & kundan jewellery from Ahmedabad's 30-year trusted store. Earrings, bangles, necklaces & mangalsutra. Free shipping above ₹699. COD available.",Gujarat,https://ladyzonestore.com/cdn/shop/files/main-logo_91ad8d07-746f-4cf1-84c3-ff470e78f65b.png?v=1770295830&width=500,[],[],"{""instagram"": ""https://instagram.com/ladyzonestore_"", ""facebook"": ""https://facebook.com/ladyzoneamd"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}","[{""signal"": ""shopify_theme"", ""weight"": 3, ""source_url"": ""https://ladyzonestore.com"", ""value"": ""Shopify.theme""}, {""signal"": ""shopify_cdn"", ""weight"": 3, ""source_url"": ""https://ladyzonestore.com"", ""value"": ""cdn.shopify.com""}, {""signal"": ""shopify_analytics"", ""weight"": 2, ""source_url"": ""https://ladyzonestore.com"", ""value"": ""ShopifyAnalytics""}, {""signal"": ""myshopify_reference"", ""weight"": 2, ""source_url"": ""https://ladyzonestore.com"", ""value"": ""lady-zone-jewelry.myshopify.com""}, {""signal"": ""shopify_section"", ""weight"": 1, ""source_url"": ""https://ladyzonestore.com"", ""value"": ""shopify-section""}, {""signal"": ""powered_by_shopify"", ""weight"": 1, ""source_url"": ""https://ladyzonestore.com"", ""value"": ""Powered by Shopify""}]","[{""signal"": ""explicit_india_address"", ""weight"": 3, ""source_url"": ""https://ladyzonestore.com"", ""value"": ""India""}, {""signal"": ""india_pincode"", ""weight"": 2, ""source_url"": ""https://ladyzonestore.com"", ""value"": ""380015""}, {""signal"": ""india_state_or_city"", ""weight"": 1, ""source_url"": ""https://ladyzonestore.com"", ""value"": ""Ahmedabad""}, {""signal"": ""inr_pricing"", ""weight"": 1, ""source_url"": ""https://ladyzonestore.com"", ""value"": ""₹6""}, {""signal"": ""clear_indian_physical_address"", ""weight"": 4, ""source_url"": ""https://ladyzonestore.com"", ""value"": ""Ahmedabad 380015""}, {""signal"": ""india_shipping"", ""weight"": 1, ""source_url"": ""https://ladyzonestore.com/pages/about-us"", ""value"": ""ship from our established Rajkot business, we bring affordable luxury to women across India""}]",PASS,PASS,PASS,PASS,UNCERTAIN,PASS,MEDIUM,"shopify: current score 12, signals myshopify_reference,powered_by_shopify,shopify_analytics,shopify_cdn,shopify_section,shopify_theme; stored myshopify_reference,powered_by_shopify,shopify_analytics,shopify_cdn,shopify_section,shopify_theme | india: current score 12; strong evidence clear_indian_physical_address,explicit_india_address,india_pincode,contextual_business_state:Gujarat; all signals clear_indian_physical_address,explicit_india_address,india_pincode,india_shipping,india_state_or_city,inr_pricing | logo: stored logo matches the current semantic logo candidate | state: stored state matches current contextual business-location evidence: Gujarat | contacts: no stored contacts to confirm | socials: confirmed 2 merchant-page social profile link(s)",,,,,,,all_medium_confidence
https://niramneela.in,ACCEPTED,12,7,Women's Apparel,"Discover Indian handwoven sarees, textiles, apparel and more from Indian weavers, all created and curated by Niram Neela, celebrating the diversity of regional craft techniques.",Kerala,https://www.niramneela.in/cdn/shop/files/logo.jpg?v=1781947242&width=500,[],[],"{""instagram"": ""https://instagram.com/niramneela"", ""facebook"": ""https://facebook.com/the.niramneela"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@niramneelashop""}","[{""signal"": ""shopify_theme"", ""weight"": 3, ""source_url"": ""https://www.niramneela.in/"", ""value"": ""Shopify.theme""}, {""signal"": ""shopify_cdn"", ""weight"": 3, ""source_url"": ""https://www.niramneela.in/"", ""value"": ""cdn.shopify.com""}, {""signal"": ""shopify_analytics"", ""weight"": 2, ""source_url"": ""https://www.niramneela.in/"", ""value"": ""ShopifyAnalytics""}, {""signal"": ""myshopify_reference"", ""weight"": 2, ""source_url"": ""https://www.niramneela.in/"", ""value"": ""niramneela.myshopify.com""}, {""signal"": ""shopify_section"", ""weight"": 1, ""source_url"": ""https://www.niramneela.in/"", ""value"": ""shopify-section""}, {""signal"": ""powered_by_shopify"", ""weight"": 1, ""source_url"": ""https://www.niramneela.in/"", ""value"": ""Powered by Shopify""}]","[{""signal"": ""india_state_or_city"", ""weight"": 1, ""source_url"": ""https://www.niramneela.in/"", ""value"": ""Kerala""}, {""signal"": ""inr_pricing"", ""weight"": 1, ""source_url"": ""https://www.niramneela.in/"", ""value"": ""RS 2""}, {""signal"": ""dot_in_domain"", ""weight"": 1, ""source_url"": ""https://www.niramneela.in/"", ""value"": ""www.niramneela.in""}, {""signal"": ""explicit_india_address"", ""weight"": 3, ""source_url"": ""https://www.niramneela.in/pages/about-us"", ""value"": ""India""}, {""signal"": ""india_shipping"", ""weight"": 1, ""source_url"": ""https://www.niramneela.in/pages/shipping-delivery-returns"", ""value"": ""Shipping, Delivery & Returns SHIPPING/ DELIVERY POLICY We deliver to cities and towns all over India""}]",PASS,PASS,PASS,PASS,UNCERTAIN,PASS,MEDIUM,"shopify: current score 12, signals myshopify_reference,powered_by_shopify,shopify_analytics,shopify_cdn,shopify_section,shopify_theme; stored myshopify_reference,powered_by_shopify,shopify_analytics,shopify_cdn,shopify_section,shopify_theme | india: current score 7; strong evidence explicit_india_address,contextual_business_state:Kerala; all signals dot_in_domain,explicit_india_address,india_shipping,india_state_or_city,inr_pricing | logo: stored logo matches the current semantic logo candidate | state: stored state matches current contextual business-location evidence: Kerala | contacts: no stored contacts to confirm | socials: confirmed 3 merchant-page social profile link(s)",,,,,,,all_medium_confidence
https://skinon.in,ACCEPTED,12,4,Beauty & Skincare,"At Skinon , we make premium skincare accessible for everyone. Born from the belief that true luxury lies in results, our range delivers effective, elegant , and affordable solutions for all skin types. We promise purity, performance, and trust in every bottle.",,https://skinon.in/cdn/shop/files/Frame_1410090374.png?v=1765284951&width=500,"[""admin@skinon.in""]",[],"{""instagram"": ""https://instagram.com/skinon_skincare"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}","[{""signal"": ""shopify_theme"", ""weight"": 3, ""source_url"": ""https://skinon.in"", ""value"": ""Shopify.theme""}, {""signal"": ""shopify_cdn"", ""weight"": 3, ""source_url"": ""https://skinon.in"", ""value"": ""cdn.shopify.com""}, {""signal"": ""shopify_analytics"", ""weight"": 2, ""source_url"": ""https://skinon.in"", ""value"": ""ShopifyAnalytics""}, {""signal"": ""myshopify_reference"", ""weight"": 2, ""source_url"": ""https://skinon.in"", ""value"": ""skinon-skincare.myshopify.com""}, {""signal"": ""shopify_section"", ""weight"": 1, ""source_url"": ""https://skinon.in"", ""value"": ""shopify-section""}, {""signal"": ""powered_by_shopify"", ""weight"": 1, ""source_url"": ""https://skinon.in"", ""value"": ""Powered by Shopify""}]","[{""signal"": ""india_state_or_city"", ""weight"": 1, ""source_url"": ""https://skinon.in"", ""value"": ""New Delhi""}, {""signal"": ""inr_pricing"", ""weight"": 1, ""source_url"": ""https://skinon.in"", ""value"": ""Rs. 0""}, {""signal"": ""dot_in_domain"", ""weight"": 1, ""source_url"": ""https://skinon.in"", ""value"": ""skinon.in""}, {""signal"": ""india_shipping"", ""weight"": 1, ""source_url"": ""https://skinon.in/policies/shipping-policy"", ""value"": ""deliver your skincare essentials quickly and safely across India""}]",PASS,UNCERTAIN,PASS,MISSING,PASS,PASS,MEDIUM,"shopify: current score 12, signals myshopify_reference,powered_by_shopify,shopify_analytics,shopify_cdn,shopify_section,shopify_theme; stored myshopify_reference,powered_by_shopify,shopify_analytics,shopify_cdn,shopify_section,shopify_theme | india: only weak/insufficient current India evidence; current score 4; strong evidence none; all signals dot_in_domain,india_shipping,india_state_or_city,inr_pricing | logo: stored logo matches the current semantic logo candidate | state: no stored state and no current contextual business state | contacts: confirmed 1 email(s) and 0 phone(s) on merchant pages | socials: confirmed 2 merchant-page social profile link(s)",,,,,,,all_medium_confidence
https://stheory.in,ACCEPTED,12,4,Men's Apparel,"S Theory offers premium men's fashion, polo t-shirts, oversized tees, and same-day delivery in Salem. Shipping available across India.",,https://stheory.in/cdn/shop/files/953FE9E4-D6C5-48D4-8984-9260D3E37C18.png?v=1789742382&width=500,"[""stheory2026@gmail.com""]","[""+916374402490""]","{""instagram"": ""https://instagram.com/stheory.in"", ""facebook"": ""https://facebook.com/profile.php"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}","[{""signal"": ""shopify_theme"", ""weight"": 3, ""source_url"": ""https://stheory.in"", ""value"": ""Shopify.theme""}, {""signal"": ""shopify_cdn"", ""weight"": 3, ""source_url"": ""https://stheory.in"", ""value"": ""cdn.shopify.com""}, {""signal"": ""shopify_analytics"", ""weight"": 2, ""source_url"": ""https://stheory.in"", ""value"": ""ShopifyAnalytics""}, {""signal"": ""myshopify_reference"", ""weight"": 2, ""source_url"": ""https://stheory.in"", ""value"": ""gsbbsh-ef.myshopify.com""}, {""signal"": ""shopify_section"", ""weight"": 1, ""source_url"": ""https://stheory.in"", ""value"": ""shopify-section""}, {""signal"": ""powered_by_shopify"", ""weight"": 1, ""source_url"": ""https://stheory.in"", ""value"": ""Powered by Shopify""}]","[{""signal"": ""india_state_or_city"", ""weight"": 1, ""source_url"": ""https://stheory.in"", ""value"": ""Tamil Nadu""}, {""signal"": ""inr_pricing"", ""weight"": 1, ""source_url"": ""https://stheory.in"", ""value"": ""Rs. 7""}, {""signal"": ""india_shipping"", ""weight"": 1, ""source_url"": ""https://stheory.in"", ""value"": ""DELIVERY in Tamil Nadu ✦ Shipping available 🇮🇳 Pan INDIA""}, {""signal"": ""dot_in_domain"", ""weight"": 1, ""source_url"": ""https://stheory.in"", ""value"": ""stheory.in""}]",PASS,UNCERTAIN,PASS,MISSING,PASS,PASS,MEDIUM,"shopify: current score 12, signals myshopify_reference,powered_by_shopify,shopify_analytics,shopify_cdn,shopify_section,shopify_theme; stored myshopify_reference,powered_by_shopify,shopify_analytics,shopify_cdn,shopify_section,shopify_theme | india: only weak/insufficient current India evidence; current score 4; strong evidence none; all signals dot_in_domain,india_shipping,india_state_or_city,inr_pricing | logo: stored logo matches the current semantic logo candidate | state: no stored state and no current contextual business state | contacts: confirmed 1 email(s) and 1 phone(s) on merchant pages | socials: confirmed 2 merchant-page social profile link(s)",,,,,,,all_medium_confidence
https://suta.in,ACCEPTED,11,6,Women's Apparel,"Suta works with weavers across India to create affordable ethnic wear, such as handloom designer lehengas, sarees and blouses with back designs. Shop now for Suta's latest collections online and enjoy the best deals.",,https://suta.in/cdn/shop/files/Suta_final_logo_7413d7f5-1ef5-4049-ac55-e6e6d32ddf29.png?v=1778065148&width=2283,[],[],"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}","[{""signal"": ""shopify_theme"", ""weight"": 3, ""source_url"": ""https://suta.in"", ""value"": ""Shopify.theme""}, {""signal"": ""shopify_cdn"", ""weight"": 3, ""source_url"": ""https://suta.in"", ""value"": ""cdn.shopify.com""}, {""signal"": ""shopify_analytics"", ""weight"": 2, ""source_url"": ""https://suta.in"", ""value"": ""ShopifyAnalytics""}, {""signal"": ""myshopify_reference"", ""weight"": 2, ""source_url"": ""https://suta.in"", ""value"": ""suta-in.myshopify.com""}, {""signal"": ""shopify_section"", ""weight"": 1, ""source_url"": ""https://suta.in"", ""value"": ""shopify-section""}]","[{""signal"": ""inr_pricing"", ""weight"": 1, ""source_url"": ""https://suta.in"", ""value"": ""₹1""}, {""signal"": ""dot_in_domain"", ""weight"": 1, ""source_url"": ""https://suta.in"", ""value"": ""suta.in""}, {""signal"": ""explicit_india_address"", ""weight"": 3, ""source_url"": ""https://suta.in/pages/about-us"", ""value"": ""India""}, {""signal"": ""india_state_or_city"", ""weight"": 1, ""source_url"": ""https://suta.in/pages/about-us"", ""value"": ""Delhi""}]",PASS,PASS,PASS,MISSING,UNCERTAIN,MISSING,MEDIUM,"shopify: current score 11, signals myshopify_reference,shopify_analytics,shopify_cdn,shopify_section,shopify_theme; stored myshopify_reference,shopify_analytics,shopify_cdn,shopify_section,shopify_theme | india: current score 6; strong evidence explicit_india_address; all signals dot_in_domain,explicit_india_address,india_state_or_city,inr_pricing | logo: stored logo matches the current semantic logo candidate | state: no stored state and no current contextual business state | contacts: no stored contacts to confirm | socials: no stored social profile URLs",,,,,,,all_medium_confidence
https://urjainc.co.in,ACCEPTED,12,4,Women's Apparel,"CONTACT US We’d Love to Hear From You At URJA INC, we believe every customer interaction should feel thoughtful, warm, and meaningful. Whether you have a question about your order, need support, want help choosing a product, or simply wish to connect with us — our team is here to assist you. CUSTOMER SUPPORT For all cu",,https://www.urjainc.co.in/cdn/shop/files/urja-logo_English_version_copy_2_1.png?v=1780041494&width=500,"[""support@urjainc.co.in"", ""urjaincofficial@gmail.com""]",[],"{""instagram"": ""https://instagram.com/urjainc"", ""facebook"": ""https://facebook.com/URJAINC"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@urjainc""}","[{""signal"": ""shopify_theme"", ""weight"": 3, ""source_url"": ""https://www.urjainc.co.in/"", ""value"": ""Shopify.theme""}, {""signal"": ""shopify_cdn"", ""weight"": 3, ""source_url"": ""https://www.urjainc.co.in/"", ""value"": ""cdn.shopify.com""}, {""signal"": ""shopify_analytics"", ""weight"": 2, ""source_url"": ""https://www.urjainc.co.in/"", ""value"": ""ShopifyAnalytics""}, {""signal"": ""myshopify_reference"", ""weight"": 2, ""source_url"": ""https://www.urjainc.co.in/"", ""value"": ""urja-7922.myshopify.com""}, {""signal"": ""shopify_section"", ""weight"": 1, ""source_url"": ""https://www.urjainc.co.in/"", ""value"": ""shopify-section""}, {""signal"": ""powered_by_shopify"", ""weight"": 1, ""source_url"": ""https://www.urjainc.co.in/"", ""value"": ""Powered by Shopify""}]","[{""signal"": ""india_state_or_city"", ""weight"": 1, ""source_url"": ""https://www.urjainc.co.in/"", ""value"": ""Kolkata""}, {""signal"": ""inr_pricing"", ""weight"": 1, ""source_url"": ""https://www.urjainc.co.in/"", ""value"": ""Rs. 0""}, {""signal"": ""india_shipping"", ""weight"": 1, ""source_url"": ""https://www.urjainc.co.in/"", ""value"": ""Shipping PAN India""}, {""signal"": ""dot_in_domain"", ""weight"": 1, ""source_url"": ""https://www.urjainc.co.in/"", ""value"": ""www.urjainc.co.in""}]",PASS,UNCERTAIN,PASS,MISSING,PASS,PASS,MEDIUM,"shopify: current score 12, signals myshopify_reference,powered_by_shopify,shopify_analytics,shopify_cdn,shopify_section,shopify_theme; stored myshopify_reference,powered_by_shopify,shopify_analytics,shopify_cdn,shopify_section,shopify_theme | india: only weak/insufficient current India evidence; current score 4; strong evidence none; all signals dot_in_domain,india_shipping,india_state_or_city,inr_pricing | logo: stored logo matches the current semantic logo candidate | state: no stored state and no current contextual business state | contacts: confirmed 2 email(s) and 0 phone(s) on merchant pages | socials: confirmed 3 merchant-page social profile link(s)",,,,,,,all_medium_confidence
https://terraearthfood.com,ACCEPTED,10,16,Food & Beverage,"Explore freshly made wide range of organically grown, gluten-free and vegan, millet-based snacks, sweets, mixes, baked goods, staples, shipped all over India.",Tamil Nadu,https://www.terraearthfood.com/cdn/shop/t/13/assets/logo@2x.png?v=147212292397827271161472022662,"[""accountsonline@terrafoods.co"", ""assets@coredigital.co""]","[""+911661310109"", ""+911661310164"", ""+911661310307"", ""+911687467178"", ""+911688201122"", ""+911688201255"", ""+911688319347"", ""+911688319605"", ""+911690614977"", ""+911690615010"", ""+911693688486"", ""+914442088800"", ""+914442821088"", ""+917463524481"", ""+917463689537"", ""+917463694337"", ""+917463703041"", ""+917463718785"", ""+917463825665"", ""+917463831169"", ""+917492918913"", ""+917492934593"", ""+917511410881"", ""+917592904257"", ""+919176391723"", ""+919551295577"", ""+919551395522"", ""+919551995512""]","{""instagram"": null, ""facebook"": ""https://facebook.com/TerraEarthFood"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}","[{""signal"": ""shopify_theme"", ""weight"": 3, ""source_url"": ""https://www.terraearthfood.com/"", ""value"": ""Shopify.theme""}, {""signal"": ""shopify_cdn"", ""weight"": 3, ""source_url"": ""https://www.terraearthfood.com/"", ""value"": ""cdn.shopify.com""}, {""signal"": ""shopify_analytics"", ""weight"": 2, ""source_url"": ""https://www.terraearthfood.com/"", ""value"": ""ShopifyAnalytics""}, {""signal"": ""myshopify_reference"", ""weight"": 2, ""source_url"": ""https://www.terraearthfood.com/"", ""value"": ""terra-earthfood.myshopify.com""}]","[{""signal"": ""india_phone"", ""weight"": 2, ""source_url"": ""https://www.terraearthfood.com/"", ""value"": ""+91 95512 95577""}, {""signal"": ""explicit_india_address"", ""weight"": 3, ""source_url"": ""https://www.terraearthfood.com/"", ""value"": ""India""}, {""signal"": ""india_pincode"", ""weight"": 2, ""source_url"": ""https://www.terraearthfood.com/"", ""value"": ""600020""}, {""signal"": ""india_state_or_city"", ""weight"": 1, ""source_url"": ""https://www.terraearthfood.com/"", ""value"": ""Chennai""}, {""signal"": ""inr_pricing"", ""weight"": 1, ""source_url"": ""https://www.terraearthfood.com/"", ""value"": ""Rs. 3""}, {""signal"": ""clear_indian_physical_address"", ""weight"": 4, ""source_url"": ""https://www.terraearthfood.com/"", ""value"": ""Chennai 600020""}, {""signal"": ""gstin"", ""weight"": 3, ""source_url"": ""https://www.terraearthfood.com/pages/contact-us"", ""value"": ""33AABCF5826D1Z1""}]",PASS,PASS,PASS,PASS,PASS,PASS,HIGH,"shopify: current score 10, signals myshopify_reference,shopify_analytics,shopify_cdn,shopify_theme; stored myshopify_reference,shopify_analytics,shopify_cdn,shopify_theme | india: current score 16; strong evidence clear_indian_physical_address,explicit_india_address,gstin,india_phone,india_pincode,contextual_business_state:Tamil Nadu; all signals clear_indian_physical_address,explicit_india_address,gstin,india_phone,india_pincode,india_state_or_city,inr_pricing | logo: stored logo matches the current semantic logo candidate | state: stored state matches current contextual business-location evidence: Tamil Nadu | contacts: confirmed 2 email(s) and 28 phone(s) on merchant pages | socials: confirmed 1 merchant-page social profile link(s)",,,,,,,lowest_shopify_score
https://7daysnatural.in,ACCEPTED,11,5,Beauty & Skincare,"Shop natural, paraben-free skincare & haircare made for Indian skin — face wash, Vitamin C serum, sunscreen & hair oil. COD available; easy returns.",Haryana,https://7daysnatural.in/cdn/shop/files/7DaysNatural_Natural_Skin_Hair_Care_Brand_India.png?v=1781868105&width=1625,"[""info@7daysnatural.in""]","[""+918800007761""]","{""instagram"": ""https://instagram.com/7daysnatural"", ""facebook"": ""https://facebook.com/7daysnatural"", ""twitter"": null, ""linkedin"": null, ""youtube"": ""https://youtube.com/@7DAYSNATURAL""}","[{""signal"": ""shopify_theme"", ""weight"": 3, ""source_url"": ""https://7daysnatural.in"", ""value"": ""Shopify.theme""}, {""signal"": ""shopify_cdn"", ""weight"": 3, ""source_url"": ""https://7daysnatural.in"", ""value"": ""cdn.shopify.com""}, {""signal"": ""shopify_analytics"", ""weight"": 2, ""source_url"": ""https://7daysnatural.in"", ""value"": ""ShopifyAnalytics""}, {""signal"": ""myshopify_reference"", ""weight"": 2, ""source_url"": ""https://7daysnatural.in"", ""value"": ""3ad9bb.myshopify.com""}, {""signal"": ""shopify_section"", ""weight"": 1, ""source_url"": ""https://7daysnatural.in"", ""value"": ""shopify-section""}]","[{""signal"": ""india_phone"", ""weight"": 2, ""source_url"": ""https://7daysnatural.in"", ""value"": ""+91 8800007761""}, {""signal"": ""india_state_or_city"", ""weight"": 1, ""source_url"": ""https://7daysnatural.in"", ""value"": ""Gurugram""}, {""signal"": ""inr_pricing"", ""weight"": 1, ""source_url"": ""https://7daysnatural.in"", ""value"": ""₹4""}, {""signal"": ""dot_in_domain"", ""weight"": 1, ""source_url"": ""https://7daysnatural.in"", ""value"": ""7daysnatural.in""}]",PASS,PASS,PASS,PASS,PASS,PASS,HIGH,"shopify: current score 11, signals myshopify_reference,shopify_analytics,shopify_cdn,shopify_section,shopify_theme; stored myshopify_reference,shopify_analytics,shopify_cdn,shopify_section,shopify_theme | india: current score 5; strong evidence india_phone,contextual_business_state:Haryana; all signals dot_in_domain,india_phone,india_state_or_city,inr_pricing | logo: stored logo matches the current semantic logo candidate | state: stored state matches current contextual business-location evidence: Haryana | contacts: confirmed 1 email(s) and 1 phone(s) on merchant pages | socials: confirmed 3 merchant-page social profile link(s)",,,,,,,lowest_shopify_score
https://accessoryavenue.in,ACCEPTED,12,4,Accessories,"Welcome to Accessories Avenue By Nancy – where creativity meets passion! I'm Nancy, a young girl with a big dream and a love for handmade hair accessories. Since a young age, I've been fascinated by the beauty of small details—the sparkle of a hair clip, the elegance of a ribbon, and the charm of a handmade piece that",,,"[""contact@accessoriesavenue.in""]","[""+917668020146""]","{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""youtube"": null}","[{""signal"": ""shopify_theme"", ""weight"": 3, ""source_url"": ""https://accessoryavenue.in"", ""value"": ""Shopify.theme""}, {""signal"": ""shopify_cdn"", ""weight"": 3, ""source_url"": ""https://accessoryavenue.in"", ""value"": ""cdn.shopify.com""}, {""signal"": ""shopify_analytics"", ""weight"": 2, ""source_url"": ""https://accessoryavenue.in"", ""value"": ""ShopifyAnalytics""}, {""signal"": ""myshopify_reference"", ""weight"": 2, ""source_url"": ""https://accessoryavenue.in"", ""value"": ""u11ji0-vx.myshopify.com""}, {""signal"": ""shopify_section"", ""weight"": 1, ""source_url"": ""https://accessoryavenue.in"", ""value"": ""shopify-section""}, {""signal"": ""powered_by_shopify"", ""weight"": 1, ""source_url"": ""https://accessoryavenue.in"", ""value"": ""Powered by Shopify""}]","[{""signal"": ""india_phone"", ""weight"": 2, ""source_url"": ""https://accessoryavenue.in"", ""value"": ""+91 7668020146""}, {""signal"": ""inr_pricing"", ""weight"": 1, ""source_url"": ""https://accessoryavenue.in"", ""value"": ""Rs. 1""}, {""signal"": ""dot_in_domain"", ""weight"": 1, ""source_url"": ""https://accessoryavenue.in"", ""value"": ""accessoryavenue.in""}]",PASS,PASS,MISSING,MISSING,PASS,MISSING,HIGH,"shopify: current score 12, signals myshopify_reference,powered_by_shopify,shopify_analytics,shopify_cdn,shopify_section,shopify_theme; stored myshopify_reference,powered_by_shopify,shopify_analytics,shopify_cdn,shopify_section,shopify_theme | india: current score 4; strong evidence india_phone; all signals dot_in_domain,india_phone,inr_pricing | logo: no stored logo URL | state: no stored state and no current contextual business state | contacts: confirmed 1 email(s) and 1 phone(s) on merchant pages | socials: no stored social profile URLs",,,,,,,lowest_india_score;missing_logo
https://angelinebyangie.com,ACCEPTED,12,4,Accessories,Discover a world of elegance with our stylish and fancy handbags. Shop top brands online at AngelinebyAngie Get a Flat 10% off on your first purchase.,,https://angelinebyangie.com/cdn/shop/t/24/assets/logo.png?v=6990,"[""support@angelinebyangie.com""]","[""+918879005702""]","{""instagram"": ""https://instagram.com/angelinebyangie"", ""facebook"": ""https://facebook.com/AngelinebyAngie"", ""twitter"": null, ""linkedin"": null, ""youtube"": null}","[{""signal"": ""shopify_theme"", ""weight"": 3, ""source_url"": ""https://angelinebyangie.com"", ""value"": ""Shopify.theme""}, {""signal"": ""shopify_cdn"", ""weight"": 3, ""source_url"": ""https://angelinebyangie.com"", ""value"": ""cdn.shopify.com""}, {""signal"": ""shopify_analytics"", ""weight"": 2, ""source_url"": ""https://angelinebyangie.com"", ""value"": ""ShopifyAnalytics""}, {""signal"": ""myshopify_reference"", ""weight"": 2, ""source_url"": ""https://angelinebyangie.com"", ""value"": ""angeline-by-angie.myshopify.com""}, {""signal"": ""shopify_section"", ""weight"": 1, ""source_url"": ""https://angelinebyangie.com"", ""value"": ""shopify-section""}, {""signal"": ""powered_by_shopify"", ""weight"": 1, ""source_url"": ""https://angelinebyangie.com"", ""value"": ""Powered by Shopify""}]","[{""signal"": ""india_phone"", ""weight"": 2, ""source_url"": ""https://angelinebyangie.com"", ""value"": ""+91 887 900 5702""}, {""signal"": ""inr_pricing"", ""weight"": 1, ""source_url"": ""https://angelinebyangie.com"", ""value"": ""₹ 6""}, {""signal"": ""india_shipping"", ""weight"": 1, ""source_url"": ""https://angelinebyangie.com/pages/shipping-policy"", ""value"": ""Shipping Coverage Domestic Shipping: Available across all locations within India""}]",PASS,PASS,PASS,MISSING,PASS,PASS,HIGH,"shopify: current score 12, signals myshopify_reference,powered_by_shopify,shopify_analytics,shopify_cdn,shopify_section,shopify_theme; stored myshopify_reference,powered_by_shopify,shopify_analytics,shopify_cdn,shopify_section,shopify_theme | india: current score 4; strong evidence india_phone; all signals india_phone,india_shipping,inr_pricing | logo: stored logo matches the current semantic logo candidate | state: no stored state and no current contextual business state | contacts: confirmed 1 email(s) and 1 phone(s) on merchant pages | socials: confirmed 2 merchant-page social profile link(s)",,,,,,,lowest_india_score
https://9skin.in,ACCEPTED,12,8,Beauty & Skincare,"Unlock the secret to radiant, healthy skin with 9Skin's range of products. Join our Self-Love tribe today!",,https://9skin.in/cdn/shop/files/9skin-logo.png?v=1721113154&width=500,"[""contact@9skin.in"", ""ello@9skin.world""]","[""+917996189999""]","{""instagram"": ""https://instagram.com/9skinofficial"", ""facebook"": ""https://facebook.com/9SkinOfficial"", ""twitter"": ""https://x.com/9SkinOfficial"", ""linkedin"": null, ""youtube"": null}","[{""signal"": ""shopify_theme"", ""weight"": 3, ""source_url"": ""https://9skin.in"", ""value"": ""Shopify.theme""}, {""signal"": ""shopify_cdn"", ""weight"": 3, ""source_url"": ""https://9skin.in"", ""value"": ""cdn.shopify.com""}, {""signal"": ""shopify_analytics"", ""weight"": 2, ""source_url"": ""https://9skin.in"", ""value"": ""ShopifyAnalytics""}, {""signal"": ""myshopify_reference"", ""weight"": 2, ""source_url"": ""https://9skin.in"", ""value"": ""n9skin.myshopify.com""}, {""signal"": ""shopify_section"", ""weight"": 1, ""source_url"": ""https://9skin.in"", ""value"": ""shopify-section""}, {""signal"": ""powered_by_shopify"", ""weight"": 1, ""source_url"": ""https://9skin.in"", ""value"": ""Powered by Shopify""}]","[{""signal"": ""india_phone"", ""weight"": 2, ""source_url"": ""https://9skin.in"", ""value"": ""+91 7996189999""}, {""signal"": ""inr_pricing"", ""weight"": 1, ""source_url"": ""https://9skin.in"", ""value"": ""Rs. 0""}, {""signal"": ""dot_in_domain"", ""weight"": 1, ""source_url"": ""https://9skin.in"", ""value"": ""9skin.in""}, {""signal"": ""explicit_india_address"", ""weight"": 3, ""source_url"": ""https://9skin.in/policies/shipping-policy"", ""value"": ""India""}, {""signal"": ""india_shipping"", ""weight"": 1, ""source_url"": ""https://9skin.in/policies/shipping-policy"", ""value"": ""Shipping policy – 9skin India""}]",PASS,PASS,PASS,MISSING,PASS,PASS,HIGH,"shopify: current score 12, signals myshopify_reference,powered_by_shopify,shopify_analytics,shopify_cdn,shopify_section,shopify_theme; stored myshopify_reference,powered_by_shopify,shopify_analytics,shopify_cdn,shopify_section,shopify_theme | india: current score 8; strong evidence explicit_india_address,india_phone; all signals dot_in_domain,explicit_india_address,india_phone,india_shipping,inr_pricing | logo: stored logo matches the current semantic logo candidate | state: no stored state and no current contextual business state | contacts: confirmed 2 email(s) and 1 phone(s) on merchant pages | socials: confirmed 3 merchant-page social profile link(s)",,,,,,,missing_state
